Gene	uvb1_S1	uvb2_S2	uvb3_S3	uvb4_S4	clone2a_S5	clone2b_S6	clone2c_S7	clone2d_S8
ADAM8	0	0	0.0326077	0	0	0	0	0
CYPT3	0.0334077	0	0	6.30541	0	0	0	0
GM3264	0	67.3071	74.7229	0.0090362	107.675	0	96.0851	61.4614
AC102603.1	0	0	0	40.7094	0	0	0	0
GM29377	0	0	0.37708	0	0	22.0865	5.91299	3.1967
SMC6	80.5297	63.0789	108.274	91.3389	54.634	64.2621	37.569	38.3817
PRODH2	31.5388	0.0181418	2.65301	23.0179	28.1382	0	21.3583	40.5072
GM8968	0	0	0	0	0	0	0	0
4930402C01RIK	0	0	0	0	0.0357296	0	0	0
GM10794	0	0	0	0	0	0	0	0
GM43577	0	12.0972	0	0	0	0	0	0
KIF3C	0	0	11.6806	0	0	0	0	0
CYP3A61-PS1	0	0	0	0	132.994	0	0	0
DIDO1	8.01829e-10	5.69383	5.31036	3.43468	2.06248	0	19.0054	5.79609
KALRN	6.24392	99.722	18.1707	38.3705	15.2524	46.4117	17.9366	44.0549
VSIR	209.869	96.1877	231.544	246.735	80.3829	300.694	149.78	163.842
GM6871	0	0	0	0	0	0	0	0
INPP5F	32.2638	45.7372	70.6264	52.1336	23.7144	17.8878	50.3919	52.6518
GM5478	0	35.9599	33.3436	0	17.5116	0	4.87907	37.5673
GM15125	0	0	0	0	0	0	0	0
BHLHA9	0	0	0	0	0	0	0	0
TTPAL	43.9297	34.0456	220.545	164.853	21.2193	11.6267	25.3106	5.32712
GHRHR	11.8079	47.9689	90.3075	47.4368	201.953	0	22.0849	46.8336
PCOLCE	0.108292	0	0.00541649	0	0	0	0.0126471	0
1700097M23RIK	266.271	110.741	180.012	149.88	78.6548	0	165.066	179.102
GM11767	0.0837824	0	0	0	0	0	0	0
PLXNA4OS3	0	0	0	0	0	0	0	0
ABCB11	0	0	0	0	0	0	0	27.2496
1500015A07RIK	0	0	0	0	0	0	13.738	0.203741
GM48903	0	0	0	0	0	0	0	0
GM7645	0	0	0	0	0	0	0	0
CDO1	29.021	34.7448	53.6032	40.8094	50.9602	73.0891	26.5637	34.4242
GM3332	123.756	161.518	43.2735	85.6352	62.1794	84.1013	28.8402	87.6164
EFS	0	0	0	0	0	56.1908	0	0
TMEM163	0	0	0	0	0	0	0	0
GM4425	24.5543	0	0	0	49.2977	0	0	0
DOLPP1	113.237	60.8525	3.79581	44.5728	84.5654	0	0	14.8875
DUXBL2	12.2915	39.8155	15.764	0	0	0	5.92661	3.49415
GM44422	0	0	0	0	0	0	0	0
GM42483	0	0	0	3.77473	0	0	0	0.186008
CYP4A32	0.000119628	0	0.000668718	0.0006948	0.0520669	0	0.00550392	6.5638
GM17031	0	0	0	0	0	0	0	0
GM18861	0	0	0	0	0	0	0	0
PDE4DIP	306.991	371.313	288.865	309.244	296.669	445.246	379.101	413.59
HEXB	0	0	0	11.0576	0.514694	0	0	0
SPTB	0	0	0.0373176	0	0	0.0874651	0.0806695	0.0109254
MIER3	11.0109	5.56009	5.10821	0	3.00069	14.4681	3.30618	0.744888
LMF1	71.7763	33.3422	43.9921	64.1597	119.112	0	69.0267	16.3041
9130008F23RIK	0	0	0	0	0	0	0	0
RETREG3	3.13607	136.564	46.5697	0	84.8201	289.221	32.8932	75.69
4933427I04RIK	0	0	0	0	0	0	0	0
ACTR3	66.8597	149.826	128.692	0.0207123	63.7324	23.4487	194.201	89.6626
GM12866	0	0	0	0	0	0	108.976	0
PDCD4	3.20683	27.1371	4.79128	4.1396	80.6218	78.6794	15.4805	18.2799
MIR6990	0	0	0	0	0	0	0	0
GNB4	0	0	0	0	12.8898	0	0	0.0210827
AP2B1	16.1269	89.493	45.9528	62.2311	25.822	0	25.0869	0.316163
PPP1R18	45.7366	11.4739	0	1.25993	0	0	0	4.38939
BCL3	18.1188	0	0	0	0	0	23.1909	0
SORD	0	0	0.730016	0	0	0	0.341398	1.5034
TEAD3	22.0423	0.456935	19.9619	55.5967	74.2411	0.20036	11.2562	33.4704
GM5408	20.6875	0	5.41178	2.81522	0.286508	0	2.30207	3.70119
GCKR	27.3965	83.4528	29.2929	16.683	0.366167	121.384	8.01227	34.2086
GM24168	0	0	0	0	0	0	0	0
LRRC8A	0	0	0.00822932	0	0	0	0	0
SLC35B4	0	1.20755e-09	3.40834	0	8.60186e-10	0	8.53218	4.72602
GM47876	0	0	0	0	0	0	0.136291	0
RFX7	9.39133	81.4624	40.8859	0.36622	1.9566	36.9978	31.2723	44.7089
GM3211	56.7018	29.872	0	25.791	0	0	32.9876	27.9615
COL23A1	19.3147	0	8.62455	7.73576	18.9856	0	18.7841	26.432
TMEM150C	48.3194	0	4.94827	0	0	0	0	13.0358
SERINC1	22.9068	0.190407	35.6832	41.691	0.0354873	0.0668604	14.8857	7.11152
FAM83E	0.0232437	27.9652	31.3307	9.36417	89.8163	7.25349	41.0586	27.9006
MIS12	122.817	0.00616539	49.997	4.36727	0	0	0	67.458
HEATR4	0	0	0	0	0	0	0	0
PPIF	26.1229	0	0.00551551	4.62287	0	0	0	9.09137
GM20794	0	0	0	0	0	0	0	0
PDX1	2.15799	0	0.190019	0.134095	0	0	0	0.200759
PRSS55	0	0	0	0	0	0	0	0
SNAP25	0	0	0	0	0	0	0	0
FGA	0	0	0.0121962	0	4.49464	0	2.93901	9.63454
OLFR795-PS1	0	17.6733	8.33775	0	7.20643	0	0	25.9434
GM14840	0	0	0	0	0	0	0	0
GM37663	0	0	0	0	0	0	0	0
R3HDM2	47.3556	0.656035	22.3727	166.519	64.3318	30.7855	24.4148	9.91418
CAST	149.597	102.209	43.4313	186.93	37.5951	183.442	0	167.778
1700025F22RIK	22.1794	0.610616	44.9339	50.0924	24.3867	80.0084	34.6188	37.5997
CACNG3	0	140.504	36.0665	129.795	172.678	0	116.628	51.9773
SUSD2	0	29.9242	18.0756	0	5.85304	0	35.3207	4.09522
GLB1L3	0	0	5.66529	0	0	0	0.631753	0
ALDH6A1	0	0	25.7257	0.00548036	0	0	0	1.05126
STX16	43.5341	0	67.7658	180.767	0	0.333205	0	2.15644
MIR497	53.7512	383.575	84.8981	114.547	184.106	0	183.554	143.191
GM7609	0.155253	120.74	29.4767	1.2505	38.3435	0	26.0476	19.8534
ACSS1	151.301	295.676	891.504	1046.25	258.826	239.928	176.014	118.477
ADAM17	0	0	65.4553	72.1326	0	28.858	79.9479	12.458
NANS	20.4359	27.2923	7.15504	0	0	0	5.78301	3.22754
SSH1	0	0	0	0	13.3339	0	8.61154	0.373112
REXO5	22.1939	160.862	94.4456	45.6315	105.784	207.881	7.2317	88.8009
CRBN	90.9584	76.9085	57.9615	79.9869	46.5292	155.707	110.846	105.434
UBXN6	55.5802	12.8811	8.60991	46.9789	14.8196	1.68542	196.149	47.1221
MIR7647	0	230.049	0.883019	0	0	0	16.1677	0
GM42803	0	0	1.01445	0	0	0	0	0
GM21940	0	0	0	0	0	0	0	0
MIR3473E	0	0	0	0	0	0	0	0
MT3	0	0	0	0	0	0	0	0
MYF6	0.99817	4.60003	1.74062	1.35906	1.01669	0	3.21651	2.48304
GM39132	0	0	0	0	0	0	0	0
NR2F6	62.3556	24.2707	1.64534	1.18396	31.6103	161.185	22.4113	15.4409
GM28994	0	0	0	0	0	0	0	0
CT010467.1	0	0	0	0	0	0	0	0
GM37256	0	0	0	0	0	0	0	0
CSTF3	13.9068	0	29.5426	0.963038	2.83287	0	20.1112	2.17182
TMEM106B	331.881	184.231	57.8448	68.2325	153.285	456.076	125.499	216.627
DYSF	693.87	562.195	421.624	468.608	262.912	982.956	311.918	178.452
GM12210	0	0	0	2.12133	0	0	2.10034	0
TTLL5	24.7138	0	17.3912	16.5186	2.54492	0	32.4295	38.1279
HIST2H2BB	0	0	0	0	0	0	0	0
GM15669	0	0	0	0	0	0	0	0
GM11596	0	0	0	0	0	0	0	0
TSPAN9	116.851	406.123	694.275	236.317	1134.98	97.3841	208.769	177.149
H13	8.17982	0	8.16269	20.3812	11.7152	21.5007	20.33	34.8216
GM37570	0	0	0	0	0	0	0	0
POU5F1	17.5029	14.4464	5.72577	14.7939	8.85214	36.9039	12.0684	8.92482
AUH	16.6639	0	10.6567	10.9254	49.9717	0	27.77	70.8765
CEACAM12	2.22127e-08	57.2286	26.1849	0.484302	0	11.9681	2.86736e-07	84.6416
BMI1	0	1.95601	47.6268	66.7718	1.08962	0	0	0
1700095J12RIK	0	0	0	0	0	54.7349	0	0
SERPINB8	38.3243	19.5601	41.7295	14.2917	50.0623	51.5205	22.7356	30.1273
MIXL1	16.3764	25.8804	14.9962	4.44746	36.7786	5.68321	11.8394	15.7486
USP7	37.2852	191.233	88.2807	55.6556	63.0903	266.359	55.503	115.384
GM10093	5.15099	7.51846	16.1107	16.3256	13.9806	16.654	19.7398	18.5714
CYP4A31	5.35743	0	15.4054	13.2991	0.0401873	51.3824	3.26259	15.9514
OLFR382	0	0	0	0	0	0	0	0
OLFR139	7.64438	0	11.2535	0	0	0	0	0
ZFP566	0	0	0	0	0	0	0.191287	0
NDE1	0	8.68253	14.8861	23.0438	7.35935	0	0.0190551	7.16219
GM4593	0.171854	0	0	0	0	0	6.39236	7.74132
GM29184	0	0	0	0	0	0	0	0
GM7399	0	0	0	0	0	0	6.472	0
CYP2B13	4.62135e-06	1.13673e-06	4.4422e-07	1.44445e-06	0	4.10909e-06	8.20109e-07	4.47547e-07
ACSBG1	0	5.32233	0.410886	0	0	0	0	6.68573
PHTF2	0	165.98	0	0.641162	0	0	0	2.97304
ADRM1	0	25.0204	55.8254	0.138289	275.451	41.3097	0.0994618	66.2996
CABP2	17.7646	6.90387	20.9468	5.88787	25.8782	25.0406	7.13883	16.9595
GM47263	0.0656985	0	0.0172518	0.0735122	0.039619	0	0	0.0473513
GM12723	0	0	0	0	0	0	0	0
GM6015	0	0	0	53.9733	133.856	0	0	0
CIART	136.669	0	21.2525	41.7553	24.4379	188.129	1.13243	25.032
GM36241	50.7396	0	0	0	19.6178	0	21.9483	0
OLFR699	0	0	0	0	0	0	0	0.36496
GM14695	0	0	0	0	0	0	0	0
GM32295	0	0	0	0	0	0	0	0
4933433N18RIK	0	0	0	0	0	0	0	0
GM12728	0	0	2.48775	3.75569	0	0	0	19.9705
RDM1	31.5318	24.1964	18.3788	0	0	0	12.9176	24.1374
GM48540	0	0	0	0	0	0	0	0
GM48123	0	0	0	0	0	0	0	0
SLC33A1	0	0	5.58405	0	0	0	4.87827	0
VMN2R53	0	0	0	0	0	0	0	4.1631
NPR1	0	50.9906	58.0984	74.1864	0	71.1725	46.527	58.6925
TRIP4	9.29272	6.93756	19.8606	16.6937	0	12.8582	30.0054	27.1666
GM9758	0.839729	0	2.40896	0	4.63842	0	0	1.77662
ZFP512B	153.851	226.549	47.2259	142.838	0	0	93.9978	74.8971
GM6374	11.6107	144.017	43.019	0	49.3538	9.84114	51.4883	45.0059
OLFR949-PS1	0	0	0	20.1039	0.12939	0	0	0
PSMA5	80.4999	3.62385	6.42796	0	1.0134	0	0	0.0053993
GM3213	0.0149341	0	0	0	0	0	0.122087	0
1700030F04RIK	64.15	0	3.9323	9.70886	0.158441	0.0392004	0.018506	13.0739
4430402I18RIK	126.897	100.514	242.196	312.85	70.5661	111.018	214.001	231.539
SIPA1L1	52.0263	52.6573	43.0966	83.1088	16.0966	88.3928	68.0027	31.1853
GM44429	0	0	0	0	0	0	0	0
AC125328.1	0	0	0	0	0	0	0	0
NCF2	1.01119	0.709513	0	0	0	0	10.3371	32.9975
LRRC9	45.3303	58.9496	46.1471	148.13	0	8.55214e-06	11.4348	70.5074
RCOR3	67.5221	2.21577	74.0756	9.00896	0	0.257733	1.34141	20.9617
THEM4	0	0	0	0	0	0	0.0705014	0
GM10054	0	37.9186	18.212	0	0	0	0	7.98503
OLFR135	0	0	0	0	0	0	0	0
GM11772	0	94.8671	0	87.1775	0	0	0	0
PARD3	76.9814	223.119	103.055	45.2875	107.695	53.0063	68.3828	112.742
GM44178	0	0	0	0	0	0	0	0
TNFSF13OS	0	0.0237262	0	0	0	0	0	0
TRIM23	6.27762	4.15747	6.23322	3.94598	7.70216	0	7.67514	4.65552
GM47143	0	0	0	0	0	0	0	0
SLC6A19OS	0	0	0	0	0	0	0	0
IGHV5-19	0	0	0	58.3126	113.525	0	63.519	27.2312
NAPG	0	5.00068	23.0616	75.7576	0	0	2.66289	26.8037
NUP88	58.9374	280.508	83.7316	26.9973	19.5793	311.521	56.3287	38.7297
KRT76	0	0.00059175	6.60761e-05	0	0	0	11.4187	0
EXO1	0.2069	0	0	0	0.217665	0	0	0.706248
5930422O12RIK	0	8.53657	12.4156	28.4002	2.63346	0	4.05413	64.4608
CDK4	0	0	3.11649	5.14593	0	0	0	41.8382
ASTL	0	0	0	0	0	0	0	0
GM34777	0	0	0	0	0	0	0	0
SLC5A10	0	0	0.324414	89.4407	0	0	0	15.5811
MIR6378	0	0	16.8771	0	0	0	0	0
GM17158	0	0	0	0	0	0	0	0
MYLK	0	59.2374	0	0	0	0	0	15.6725
AC155712.3	0	0	0	0	0	0	0	0
GM8399	0	0	0	0	0	0	0	0
SEPT12	0	0	0	0	0	0	2.8535	0
4933412A08RIK	0	0	0	0	0	0	0	0
RBX1-PS	0	0	0	0	0	0	0	0
CHIT1	0	0	0.209218	3.78711	0	0	2.17188	0.518041
GM27005	0	0	0	0	0	0	0	0
GM5638	0	0	0	0	0	0	0	0
ATR	27.6812	18.6907	33.3365	20.1442	27.4213	50.8683	11.1439	26.3135
YBEY	0	0	0	0	0	0	0	0
GM17067	0	0	0	0	0	0	0	0
GM44054	162.6	165.018	98.4385	53.0609	80.5022	88.7513	129.475	84.7499
HSPH1	10.06	92.7009	187.13	261.033	514.594	2.17889	432.958	130.271
GM9604	0	0	0	0	0	0	0	0
GM13733	0	0	0	0	0	0	0	0
AI847159	0	0	0	0	0	14.4385	22.7034	0
OLFR150	2.50079	1.82691	0.25596	2.34912	1.10513	0	0.715122	0.311527
IRF8	18.8312	0	10.1121	1.56989	15.2972	8.66119	7.2095	18.6132
GM17195	0	0	0	0	0	0	0	0
VMN1R-PS63	0	0	0	0	0	0	0	0
EPGN	14.0101	17.3453	6.62718	0	0	0	0	1.28836
ZFP729A	0.0507892	0	0	0	0	0	6.19475	0.0667208
CEP95	53.2972	7.84753	26.9089	12.2496	40.1323	0	35.7456	27.3556
GM47317	0	0	0	0	0	0	0	0
VMN1R-PS40	0	0	0	0	0	0	0	0
HKDC1	0	28.6494	9.97488	0	0	0	0.0543403	1.90846
NDUFA1	0	0	0	0	0	0	0	0
TROAP	0	0	0	0	0	0	23.8009	0.249183
ZBP1	0	0	0	0	0	0	0	0
NDUFA6	219.266	61.4482	58.1386	52.414	157.501	0	125.792	101.083
CCDC65	58.4075	0	0	0	0	0	0	0
GM6903	0	0	0	0	0	0	0	0
MORC4	56.1348	22.7458	85.6735	26.0544	35.3582	73.4247	83.2439	66.907
ZNRF3	0	0	0	0	0	0	0	4.69655
GM10505	0	0	0	0	0	0	0	0
GM15335	0	0	0	0	0	0	0	2.35415
MON1B	0	0	0.032794	0	0	0	9.03544	5.52564
GM37778	0	0	0	0	0	0	0	0
NUMA1	0	0	29.7477	6.74616	0	0	5.60504	29.8482
RBPMS	9.09965	20.5425	55.6593	41.9701	45.5918	24.4279	45.5945	63.0788
CDC6	0	0	0	0	0	109.142	30.6334	28.3157
EMC3	0	0	0	0	0	0	0	0.155077
CD300E	23.3374	46.9413	11.8107	48.9025	56.3481	2.7251	23.3711	10.7419
2310016D23RIK	29.0442	0	16.2491	0	0	0	32.2636	6.57721
BOLA3	3.7448	1.42148	0	0.265542	0	168.069	0	56.2976
AC156391.1	0	0	0	0	0	0	0	0
MRPS31	38.0229	50.9169	23.9873	31.0387	91.9676	0	92.6863	85.9875
CCDC153	623.072	1185.14	0	7.97886	174.898	232.746	677.654	55.3087
SYCE1	0	46.8289	0	12.8774	0	0	0	0.591147
INSIG2	317.573	158.138	232.505	242.288	259.34	103.359	250.689	366.813
RANBP2	64.8134	0	0.105918	6.42752	0	0	41.027	59.7761
9230109A22RIK	0	15.5577	1.62909	0	15.1617	0	34.0908	8.82577
LUC7L2	0	0	22.6998	6.26145	38.5483	142.767	0.128256	3.99638
THRA	0.012298	0	0.0775898	0.0734102	6.14883	0	0.520611	12.6348
NME2	0	2.43598	0	0	12.4245	0	0	0
GM15156	0	0	0	0	0	0	0	0
GM29781	0	0	9.88208	0	0	0	0	0
2810442N19RIK	0	0	15.6614	8.94723	0	0	0	0
1700022E09RIK	0	0	0	0	0	0	0	0
GM48482	0	0	0	0	0	0	0	0
SLC10A4	26.2102	30.8674	0	0	0	0	4.18738	0
DNAH7B	0.128593	3.02946	2.98953	0.0102327	0	0	0	0.65805
RF00410	0	0	0	28.8984	0	0	0	0
SELENOH	4.48809	4.43187	16.4375	18.7559	17.497	2.90112	16.1146	24.9815
GM4763	0	0	4.09172	0	0	0	0	0
TCF7L2	32.5177	160.867	83.1385	165.092	74.7972	227.439	166.573	257.899
ATXN2	131.712	102.752	129.96	128.47	350.662	799.863	85.2957	193.465
ZFP558	13.1715	17.8233	32.4215	16.1107	0	0	21.2917	0
AC122341.1	0	0	0	0	0	0	0	0
FO907132.1	0	0	0	0	0	0	0	0
GM47069	0	0	0	2.15529e-08	0	0	2.08699e-08	9.42888e-09
1700001G17RIK	0	0	31.1224	89.0085	0	0	0	0
MTCL1	11.3699	0.0668249	6.21627	17.3603	0.259192	0	13.9097	14.4527
AKR1B7	0.000188762	0.000235303	5.19106e-05	0.0607458	0	0	0.000536909	0.00021385
IGKV4-61	0	0	0	0	0	0	0	0
GM43667	0	23.2172	18.9355	23.3463	48.0251	0	20.3543	11.0458
GM42945	0.0286706	0	2.41662	0.0214369	0	0	2.4882	0.142275
ST8SIA5	0	0	0	0	0	0	0	3.69384
ELAC2	5.2091	0	19.0047	17.7348	0	0.310835	24.3998	12.5186
4930599A14RIK	40.864	0	14.7136	15.0744	0	0	78.9092	35.8543
LRCH1	375.861	171.224	283.803	73.6575	0.073068	60.8409	33.562	203.637
CALM3	526.262	101.442	411.142	38.4462	0	786.457	113.593	68.9062
IMMP1L	0	0	41.3751	0	0	0	0	0
GM47971	0	0	0	0	0	0	0	0
2610203C22RIK	0	0.157828	0	0	0	0	0	0
CSGALNACT2	0	1.23138	0	0	0	0	8.87135	10.5203
PGAM1-PS1	0	0	0	0	0	0	0	0
IL33	53.0244	8.2549	14.1206	2.36971	37.1739	2.56223	16.7107	27.9485
RAB11FIP5	0	0	1.63662	0	2.80588	0	0	0
GM5464	0.0595943	0	1.60657	0.177819	0	0	0	0.104272
CD81	22.9407	64.4851	37.9075	59.9924	53.1875	90.0239	35.7858	34.3526
PCLO	74.9136	20.6249	79.6232	7.11685	8.64322	0	107.678	62.7579
PDZD7	0	0	0	0	0	231.383	38.0908	1.08423
SLC25A45	15.2568	12.0001	14.8287	10.9633	12.9945	24.2427	9.82752	12.8658
SNAP91	0	11.0844	4.35378	6.22341	16.0333	0	0.454443	1.55187e-09
XXYLT1	0	22.2512	0	0	0	0	0	0
GM45134	41.1876	0	0	0	0	0	19.7586	0
AGFG2	4153.25	3727	2517.98	2409.44	1509.46	3071.61	714.67	494.703
TPH1	0.0836765	0.0215278	64.2356	6.91998	4.94818	0	6.75996	0.651998
KCNT1	27.7059	155.652	159.903	8.24068	0.0627454	0.113937	78.885	83.0356
AC107757.1	0	0	10.7549	0.321132	13.6019	65.5188	0	0
GM47432	0	0	0	0	0	0	0	0
CT573086.2	0	0	0	0	0	0	0	0
E330035G20RIK	0	0	0	0	0	0	0	1.92784
CMTR1	304.429	85.031	139.044	204.307	49.7765	28.1496	31.7891	51.1013
MCM8	0	0.0209668	2.50212	2.84507	0	0	1.63893	0
VEGFD	0	0	0	0	0	0	0	0
GM14204	0	0	7.29437	18.1055	0	0	34.2797	1.63826
4930579G18RIK	0	0	0	0	0	0	0	0
PWWP2A	0	0	9.39995	2.56066	1.81668	2.94869	3.14098	10.5027
GM3898	0	0	0	0	0	0	0	0
GM6397	0	0	0	0	0	0	0	0
ATP8B1	0.0446347	0.454139	0.0136581	0.0116431	1.36831	0	0	0
SLC22A23	108.336	12.4349	0	86.6352	0	0	3.22442	6.45707
GM45907	0	0	0	0	0	0	0	0
GM20465	0	0	0	0	0	0	0	0
CDKN2C	0	0	0	0	0	0	0	0
DBNL	0	0	7.31015	30.6562	0	0	14.6708	12.1202
WRAP53	198.856	99.6433	116.706	0.112964	129.061	0	14.7582	20.8262
ZFP599	0	1.60568	0.710171	0	0	0	0.664159	1.78803
PRL3A1	0	0	0	0	0	0	0	0
LAPTM5	14.4629	50.6555	36.9925	115.192	238.572	272.783	126.183	59.9434
CTLA2A	0.0194368	0	3.31771	3.29935	0.0126454	0	3.10071	2.38131
GM12729	0	0	0	0	0	0	0	0
CPNE4	2.90283	19.9334	76.1848	0.43628	0	0	0.457982	0.707921
ILF3	70.8827	25.7048	113.908	142.55	47.0806	18.206	68.7426	51.8897
SSC4D	45.6341	4.45152	26.8106	3.51848	0	118.743	38.395	47.3063
GM43066	0	0	5.72504	10.3673	0	0	0	4.3896
GM16740	30.1909	17.0727	29.7237	0	4.30696	52.9843	43.9222	27.329
TBC1D8	0	16.0959	0	0	0.219489	0	0	6.27146
GPHN	12.8878	10.8354	8.02355	0	0	0	0.92388	0.634038
SEMA4A	0.0607964	8.93167	36.4642	69.7936	0.0733124	0.223115	42.3374	36.2693
GM42881	0	0	0	0	0	0	0	0
C8G	0.0184277	61.5214	16.8492	1.17102	5.62111	0	3.16119	1.67961
LT629148.1	0	0	0	0	0	0	0	0
GM12943	0	0	0	0	0	0	0	0
GM28052	0	0	0	0	0	0	0	0
ITGAL	0	5.80088	0	0	0	0	2.00845	0
TIA1	35.1938	1.78471e-06	21.8736	11.3531	5.88688	0.00298158	29.081	24.9052
GM44781	0	0	0	0	0	0	0	0
AC170810.1	0	0	0	0	0	0	0	0
VMN1R227	0	0	0	0	0	0	0	0
GM48492	0	0	0	0	0	0	0	0
GM10244	20.4445	27.2774	24.3044	62.9787	7.22158	18.8584	15.5876	32.6739
TCTN2	0	0	3.6451	1.98284	0	0	0.140491	1.63734
APPBP2	0	0	0	0	0	0	0	0
GM15856	0	0	0	0	0	0	0	0
GM32376	0	0	0	0	0	0	0	0
SLC41A2	24.5619	16.0599	0	0.126179	71.016	82.3556	43.406	14.6789
FHL1	48.6684	0.929937	13.8568	0.0140863	1.46476	0	2.46781	6.00759
FAM114A1	0	0	0	0	0	0	0	0
SELENOI	0	0	32.2733	20.0223	2.7236	0	17.7021	7.03485
GM15300	0	0	0	0	0	0	0	0
UBE4A	10.7066	163.518	99.1173	123.766	0.0508922	16.4022	3.2191	16.6109
PEX10	54.7829	37.0853	14.0808	5.04179	57.0141	123.64	0	12.6055
PUS7	428.163	559.045	384.076	381.54	255.037	279.772	959.9	816.751
GM31036	0	0	0	0	0	0	0	0
FUT2	27.0402	0	0	0.00395302	0	0	0	0
COBL	153.624	92.1041	7.09114	84.8816	31.1313	0	104.881	38.751
EIF2S1	34.2457	0	0	2.03525	8.87865	0	28.5967	12.152
SCLY	7.65141	0	23.4293	0	8.23874	0	3.69733	0.55819
TRIM75	0	24.1037	0	0	0	0	0	9.70525
GPR88	0	32.9057	0	0	0	0	0	0.00478909
TMEM167-PS1	0	0	0	0	0	0	0	0
GM45604	0	0	1.1497	0	0	0	0	0
RPS12-PS1	0	0	0	0	0	0	0	0
GM47675	0	0	0	0	0	0	0	0
2410004B18RIK	0.131014	8.95988	3.35245	7.35388	3.041	0	9.62137	26.2518
GM43141	0	0	0	0	0	0	0	0
GM27030	0	0	0	0	0	0	0	0
GM20404	0	0	7.93304	41.2601	0	48.3222	17.5162	0
GM47295	0	0	0	0	0	0	0	5.54871
A730090N16RIK	0	0	0	0	0	0	0	0
SEPT2	222.403	268.917	114.325	46.7233	0.22646	0.568811	45.3924	66.1525
METTL13	117.604	101.675	125.062	63.8405	113.553	347.821	129.823	141.65
HOXD4	0	18.5948	14.0283	27.2224	24.4076	0	21.689	25.4904
RIMKLB	0	0	4.61303	5.88465	0	0	7.32439	3.56479
GM17970	0	0	0.322379	0	0	0	0.470456	0.711955
4930528G23RIK	0	0	0	0	0	0	0	0
ACSM2	0	0.000545335	0	0	0	0	0.0545349	63.8518
RABGAP1	19.6264	0.00964492	91.855	92.1245	52.4536	151.553	46.6233	73.8541
WNT7B	0	0.0793121	0	2.69028	18.8355	0	0	0
SP7	0	0.017782	8.60527	6.21508	0	0	0	1.00102
MIR6347	0	0	0	0	0	0	0	0
CTTNBP2	29.0936	49.7112	51.6029	106.66	138.999	122.73	121.401	94.1505
GM38341	0	0	0	0	0	0	0	29.954
DNAJB11	4.74269	0	15.6756	42.9122	0	0	0	0.596963
AC149294.7	0	0	0	0	0	0	0	0
VMN1R184	6.15208	88.5259	32.9262	0.0108541	3.15366e-07	22.9227	23.9225	27.6421
EFNB1	5.73655	0	2.0256	0.158321	0	2.47966	0.508383	1.10225
ACAP2	5.47581	61.0674	53.4505	13.3448	37.6601	130.483	43.5086	22.8853
GM3681	0	0	0	0	0	0	3.32661	5.30497
CCDC17	53.4272	1.86872	3.35958	181.549	0.363587	36.7396	46.5003	80.3407
GAD1	11.6197	35.6989	18.0019	10.1142	20.4637	22.4935	22.9493	40.2975
STK32B	4.7118	0	0	0	0	27.3453	0	12.7809
GM44212	0	0	0	0	0	0	6.29014	0
NDUFV3	0	0.072617	34.1534	52.2163	0	0	6.59931	4.71961
AL732309.1	0	0	0	0	0	0	0	0.0062026
GM45410	0	0	0	0	0	0	0	0
VMN1R171	5.16776	2.38844	10.5398	24.2138	0.939243	2.44575	6.38997	1.75537
GM35024	0	0.810527	2.29715	0	0.114094	0	0	0.723672
EIF3H	0	0	0	0	0	0	0	22.8236
GM44922	0	0	0	0	0	0	0	0
CFAP61	0	264.86	85.2625	560.057	0.692867	0	30.1945	17.4745
GM45049	0	0	0	0	0	0	0	0
GM17217	0	0.00956708	0	0	0	0	0.00608	0
MIR6935	0	0	0	0	0	0	0	0
SLC25A22	532.507	426.308	165.013	435.671	382.285	1515.34	247.936	257.1
GM20468	0	0	0	0	0	0	0	0
GM12086	0	0	0	0	0	0	0	0
PDGFRA	68.8962	46.4193	102.433	118.433	175.259	0	40.642	40.1267
GM14710	0	0	0	0	0	0	0	0
DCAF8	8.61692	0	0	0	0	0	0	0
GATM	0	102.795	47.3412	22.3732	0.114738	0	25.6223	44.2917
RHOT1	0	0	30.0631	15.9322	0	94.3172	6.61301	12.2177
PLEKHA8	0	0	2.44044	0	0	0	8.64104	0.520707
CALU	63.4253	0	0.0301742	0	0	0	20.262	16.7429
MAD1L1	0	7.66526	3.28206	0.0717486	0.15802	0	1.00303	8.81566
UBE2CBP	9.31038	2.90147	10.2038	10.8436	14.5826	0	11.5889	12.8764
ICA1L	15.5525	0	0	0	0	0	0.192831	2.37492
DEFB29	0	0	0	0	0	0	0	0
AC154265.1	0	0	41.8413	0	0	0	27.9409	44.7688
RRAGB	0	16.9349	0	27.1518	0	0	0	8.62742
GM45364	0.370398	15.546	6.06932	0.323686	0.0847922	0.166125	14.578	10.0976
THSD7B	0.0317184	0.0226607	20.6414	68.5716	0.178214	5.04026	4.21644	14.8145
SRC	15.938	18.2023	32.1669	48.1417	7.73086	52.7732	11.5398	21.0883
TEX37	0	0	0	0	0	0	0	0
HOXB3	12.2381	10.2874	8.04338	8.51896	0.0365289	44.3569	11.1045	37.9821
WDR78	5.46175	5.90852	22.1491	3.75292	12.6127	8.03244	10.0855	14.3077
RNF103	0	0	0	3.48969	0.0221517	4.52829	4.08285	15.6983
IGHV1-75	0	0	0	0	0	0	0	0
MIR7009	0.30394	0	0	0	0	0	0	0
